file,energy_chgnet_meV,energy_mace_meV,delta_E_meV,force_mae_meV_per_A,force_rmse_meV_per_A,force_max_abs_meV_per_A
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0096_strain-0.015_perturbed.cif,-2759352.3330688477,-2754075.266391592,5277.066677255556,15.156350143609707,24.28281269068171,191.23944255063475
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0105_strain+0.010_perturbed.cif,-2761658.3290100098,-2756608.4983186447,5049.8306913650595,13.831200841762731,22.695135710369293,189.95755674341814
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0105_strain+0.015_perturbed.cif,-2759922.420501709,-2754932.2310765563,4990.1894251527265,13.98975894150501,23.066168193849478,201.96230629796258
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0105_strain-0.010_perturbed.cif,-2762043.6401367188,-2756862.559511996,5181.080624722876,14.552330550130334,22.77621399483811,135.08223782210268
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0105_strain-0.015_perturbed.cif,-2760258.602142334,-2755051.7838151716,5206.818327162415,15.158246221247712,23.61682641656555,145.86571870318426
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0106_strain+0.010_perturbed.cif,-2761209.3658447266,-2756152.677431295,5056.688413431402,13.60044590195545,22.362186036680963,176.79388423343988
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0106_strain+0.015_perturbed.cif,-2759497.2496032715,-2754501.734629972,4995.514973299578,13.624798687497835,22.49393156100313,198.0898037404286
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0106_strain-0.010_perturbed.cif,-2761504.1427612305,-2756329.5088137384,5174.6339474921115,14.185182745242283,23.11685367937388,177.6073592961352
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0106_strain-0.015_perturbed.cif,-2759740.4251098633,-2754539.669491438,5200.755618425086,14.892129813892886,24.165182523793778,171.5336828859438
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0107_strain+0.010_perturbed.cif,-2760604.98046875,-2755569.691407669,5035.28906108113,13.037304759934619,21.53279932212974,178.770203580023
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0107_strain+0.015_perturbed.cif,-2758820.2514648438,-2753843.014575774,4977.2368890699,13.228102920055623,21.907163027719495,186.36396549308859
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0107_strain-0.010_perturbed.cif,-2760884.925842285,-2755737.7100856393,5147.215756645892,13.95936814572383,22.812766670740686,242.24161840982424
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0107_strain-0.015_perturbed.cif,-2759118.73626709,-2753944.3900937913,5174.346173298545,14.50685524559713,23.129585425978828,197.70970610543702
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0110_strain+0.010_perturbed.cif,-2760604.6714782715,-2755666.8555909125,4937.815887358971,13.655520804619158,21.565994786013473,135.84425260278954
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0110_strain+0.015_perturbed.cif,-2758776.3748168945,-2753888.445266843,4887.929550051689,13.972248719481009,22.035584579626185,144.574546827336
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0110_strain-0.010_perturbed.cif,-2761264.3661499023,-2756209.482179285,5054.883970617317,14.618398137950505,23.426075517372198,202.2832345921015
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0110_strain-0.015_perturbed.cif,-2759570.4803466797,-2754495.1020620065,5075.3782846732065,15.092228537810744,24.67917602694149,207.91419091792864
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0114_strain+0.010_perturbed.cif,-2760426.383972168,-2755430.188177474,4996.195794694126,13.498609701186451,21.484408011931123,145.4317370494083
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0114_strain+0.015_perturbed.cif,-2758717.6666259766,-2753789.3990314044,4928.267594572157,13.91817907267892,22.477928767713866,177.92275954081242
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0114_strain-0.010_perturbed.cif,-2760338.6306762695,-2755166.335321206,5172.295355063397,14.55282212792616,23.187324588875832,222.21877326081767
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0114_strain-0.015_perturbed.cif,-2758492.10357666,-2753296.363585512,5195.739991148002,15.542689694360186,25.07884867205368,228.9098053381955
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0132_strain+0.010_perturbed.cif,-2758112.045288086,-2753143.4020788586,4968.643209227361,14.570107265596473,23.448929174452825,145.12091521701507
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0132_strain+0.015_perturbed.cif,-2756256.248474121,-2751364.964423643,4891.284050478134,14.726817005876345,23.93682452594214,172.1079618098458
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0132_strain-0.010_perturbed.cif,-2758923.7632751465,-2753756.945135683,5166.818139463663,15.304886738157546,24.081912917144415,157.09263848918636
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0132_strain-0.015_perturbed.cif,-2757238.838195801,-2752030.771880498,5208.066315302625,15.821185185582564,25.256588240340477,199.84061425636173
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0134_strain+0.010_perturbed.cif,-2758431.541442871,-2753466.6926100617,4964.848832809366,13.882466659906383,22.472517042563023,178.8961525793352
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0134_strain+0.015_perturbed.cif,-2756552.879333496,-2751657.7419650564,4895.137368439697,13.988008775191231,22.795304335769448,171.85179904752843
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0134_strain-0.010_perturbed.cif,-2759119.6632385254,-2753957.1213854942,5162.541853031144,13.944416576396003,21.25946126848776,151.79916962593825
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0134_strain-0.015_perturbed.cif,-2757515.693664551,-2752295.579844329,5220.113820221741,14.454365201189946,22.11445892280619,140.55424743628157
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0139_strain+0.010_perturbed.cif,-2759695.3125,-2754734.063377604,4961.2491223961115,13.1707046050205,20.65041411178102,132.4040240493968
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0139_strain+0.015_perturbed.cif,-2757923.5610961914,-2753041.5729560773,4881.988140114117,13.288928689587964,21.042872674370297,146.59553501732847
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0139_strain-0.010_perturbed.cif,-2759796.043395996,-2754627.132830734,5168.910565262195,14.049307815052023,21.238601698588916,143.60917909811315
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0139_strain-0.015_perturbed.cif,-2758023.6740112305,-2752818.5043681003,5205.169643130153,14.343555904306971,22.058498476537036,155.68025247896617
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0145_strain+0.010_perturbed.cif,-2758472.6371765137,-2753477.6177970637,4995.019379450008,13.957351139559988,22.347219569962675,139.6918909468891
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0145_strain+0.015_perturbed.cif,-2756650.8293151855,-2751720.9496174185,4929.879697767086,14.137555230828262,23.148363275364762,186.03905851003162
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0145_strain-0.010_perturbed.cif,-2758759.0713500977,-2753625.1285577603,5133.942792337388,13.791861033498446,22.27078338220115,192.39351549719697
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0145_strain-0.015_perturbed.cif,-2757043.8652038574,-2751894.964602572,5148.90060128551,14.623092438433806,23.574185679460058,169.12059649030078
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0151_strain+0.010_perturbed.cif,-2758340.0802612305,-2753375.6422814038,4964.437979826704,13.840141189783237,22.93722124996516,154.89549431895045
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0151_strain+0.015_perturbed.cif,-2756318.3555603027,-2751434.4834038056,4883.872156497091,13.981293304266257,23.328752825275892,163.27646523556524
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0151_strain-0.010_perturbed.cif,-2759462.9516601562,-2754285.6063615475,5177.345298608765,14.003840729999677,21.95566738010392,148.25897793236038
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0151_strain-0.015_perturbed.cif,-2757890.4991149902,-2752666.221288004,5224.277826986276,14.903527740265377,23.31903409062196,142.4492526442982
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0182_strain+0.010_perturbed.cif,-2755240.9057617188,-2750331.2210005242,4909.684761194512,12.599234444986038,20.245644115622056,134.49994476124948
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0182_strain+0.015_perturbed.cif,-2752820.8923339844,-2748021.1746066343,4799.717727350071,13.041702277983694,20.88161032498438,129.7855655030853
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0182_strain-0.010_perturbed.cif,-2758473.8731384277,-2753291.366879479,5182.506258948706,13.5128467408174,20.62115156006295,126.59977471996996
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0182_strain-0.015_perturbed.cif,-2757428.249359131,-2752209.8756421767,5218.373716954142,13.980641735759978,21.762389371786842,158.40075174492733
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0189_strain+0.010_perturbed.cif,-2755464.614868164,-2750643.1914198035,4821.423448360525,13.76344751146389,22.37907613341851,167.07446267242565
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0189_strain+0.015_perturbed.cif,-2753087.860107422,-2748383.127177134,4704.732930287719,14.325716103152553,23.270972576984477,171.36758938516715
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0189_strain-0.010_perturbed.cif,-2758176.6242980957,-2753095.717646269,5080.906651826575,14.178903195766221,23.14256436513996,170.55344623809003
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0189_strain-0.015_perturbed.cif,-2757084.342956543,-2751960.065858555,5124.277097987942,14.524530376043204,23.295432825631895,160.15446336766945
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0193_strain+0.010_perturbed.cif,-2755246.7765808105,-2750282.9765703646,4963.800010445993,13.206674172378342,20.504770943768417,148.4183928274614
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0193_strain+0.015_perturbed.cif,-2753012.1574401855,-2748157.0750847748,4855.082355410792,13.632618463688898,21.60453572002777,166.03562695850417
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0193_strain-0.010_perturbed.cif,-2757443.0809020996,-2752242.68658855,5200.394313549623,14.618439920709626,23.519572776148188,178.24988286187863
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0193_strain-0.015_perturbed.cif,-2756191.0514831543,-2750953.18992043,5237.861562724225,15.282674268176512,24.637103574477326,202.65733330636954
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0004_strain+0.010_perturbed.cif,-2794510.7460021973,-2788389.0294107553,6121.716591442004,40.967699909787676,57.56029799139081,326.1644296915366
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0004_strain+0.015_perturbed.cif,-2798744.3447113037,-2792528.590304573,6215.754406730644,41.94364364042613,58.53730265572008,306.54892675145743
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0004_strain-0.010_perturbed.cif,-2767165.732383728,-2761145.989062439,6019.743321288843,47.068536080456916,66.49330319024624,381.5577451372525
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0004_strain-0.015_perturbed.cif,-2757570.9342956543,-2751457.426569978,6113.507725676522,50.366249153273756,71.87174673352598,476.4256715201366
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0017_strain+0.010_perturbed.cif,-2835210.156440735,-2825355.3535237154,9854.802917019464,42.5540907499769,60.96980393996854,372.2047376972208
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0017_strain+0.015_perturbed.cif,-2838950.6578445435,-2828964.065872104,9986.59197243955,42.04859030607724,59.325878997196654,330.2829244445112
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0017_strain-0.010_perturbed.cif,-2808187.222480774,-2799177.4893280817,9009.733152692206,47.505019081090666,68.52268971725832,440.3527044156921
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0017_strain-0.015_perturbed.cif,-2797685.8377456665,-2789049.2753022993,8636.562443367206,50.07559502339607,73.21181111712876,447.5701255482571
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0036_strain+0.010_perturbed.cif,-2874274.0631103516,-2862626.221554645,11647.841555706691,38.95768403120449,55.70120270835951,254.53437413120855
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0036_strain+0.015_perturbed.cif,-2877595.281600952,-2865953.752622096,11641.52897885628,39.003405343181846,55.61908746406581,238.78000337967484
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0036_strain-0.010_perturbed.cif,-2848684.7162246704,-2837391.264710459,11293.451514211483,44.835579209102086,65.19020692648277,457.4342206575675
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0036_strain-0.015_perturbed.cif,-2838753.4618377686,-2827688.7752120965,11064.686625672039,47.74947076581308,69.59224987806572,622.4045510683866
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0062_strain+0.010_perturbed.cif,-2925131.7501068115,-2913805.35776171,11326.392345101573,34.8834645820739,50.6082820114781,294.6600276479003
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0062_strain+0.015_perturbed.cif,-2929177.165031433,-2918011.798729247,11165.366302186158,33.67883082441783,48.8043532495093,286.787362122114
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0062_strain-0.010_perturbed.cif,-2897427.9642105103,-2885769.1440209458,11658.820189564489,39.6269737945232,59.485712312068756,382.66647501285297
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0062_strain-0.015_perturbed.cif,-2887186.0027313232,-2875607.4587252513,11578.544006071985,41.58434813371094,62.11052638088516,516.169532400012
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0084_strain+0.010_perturbed.cif,-2963858.985900879,-2953034.331551462,10824.65434941696,29.95680699134168,46.45867962555643,323.9792493313
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0084_strain+0.015_perturbed.cif,-2967866.849899292,-2957327.8136813603,10539.036217931658,29.423644877645906,45.0846315804007,325.708816461449
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0084_strain-0.010_perturbed.cif,-2937435.5792999268,-2925498.6378005706,11936.94149935618,34.91415635650353,53.21380012530227,298.3851159353119
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0084_strain-0.015_perturbed.cif,-2927752.8047561646,-2915605.469676288,12147.335079876706,36.684944193002494,55.60059633409519,324.2700096003855
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0103_strain+0.010_perturbed.cif,-3004791.4266586304,-2994572.2094930825,10219.217165547889,27.192119611525925,43.334543354876935,300.34174332092346
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0103_strain+0.015_perturbed.cif,-3008528.709411621,-2998534.897629666,9993.811781954952,26.902615737050503,42.689761421493245,294.67815125692937
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0103_strain-0.010_perturbed.cif,-2980238.0561828613,-2969308.935238718,10929.120944143273,30.501875170261158,49.56315954505004,411.5838425300999
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0103_strain-0.015_perturbed.cif,-2971514.654159546,-2960437.3602096746,11077.293949871324,31.83131280326396,50.24216835991393,459.30377572876955
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0104_strain+0.010_perturbed.cif,-3006926.679611206,-2996837.5965524176,10089.083058788441,27.35540885691062,43.53242508790696,356.93702188039174
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0104_strain+0.015_perturbed.cif,-3010615.89717865,-3000716.1736317794,9899.723546870518,26.730718520230443,42.108842523659824,349.9819569347461
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0104_strain-0.010_perturbed.cif,-2983118.963241577,-2972163.1729856017,10955.790255975444,30.449313354109695,48.06467097835118,404.0822090696747
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0104_strain-0.015_perturbed.cif,-2974545.5503463745,-2963420.538216713,11125.012129661627,32.22668320427821,51.13189169733491,389.6270412996014
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0123_strain+0.010_perturbed.cif,-3051275.1817703247,-3040803.3738155793,10471.807954745367,24.109445900132005,38.20352581189359,300.32167503105177
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0123_strain+0.015_perturbed.cif,-3055292.272567749,-3044952.0718652345,10340.2007025145,23.961559707524643,38.29710575778176,280.57546066260227
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0123_strain-0.010_perturbed.cif,-3027071.1421966553,-3016009.947608167,11061.194588488434,26.394549387249636,41.368542860246244,283.38726432810813
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0123_strain-0.015_perturbed.cif,-3018678.1883239746,-3007482.5934811085,11195.594842866063,27.371693809984432,43.913181943209224,365.03395575823606
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0131_strain+0.010_perturbed.cif,-3074190.902709961,-3063339.0865416443,10851.81616831664,21.849490427742115,33.5907177693591,365.99100715419934
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0131_strain+0.015_perturbed.cif,-3078105.854988098,-3067482.618064969,10623.236923129298,21.953123961683236,33.82001154875592,323.99636058907447
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0131_strain-0.010_perturbed.cif,-3050829.9350738525,-3039043.8448009957,11786.090272856876,24.875803149606863,38.97520498117339,286.26823580221196
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0131_strain-0.015_perturbed.cif,-3042736.7448806763,-3030758.895576815,11977.849303861149,25.582782185720312,39.57959957767454,318.76910097249805
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0145_strain+0.010_perturbed.cif,-3107225.203514099,-3097958.800575114,9266.402938985266,19.005565474140667,27.375141597988186,215.59197990326618
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0145_strain+0.015_perturbed.cif,-3111132.001876831,-3102126.1795552857,9005.822321545333,18.444269091482333,26.682061480973776,202.00159920737315
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0145_strain-0.010_perturbed.cif,-3084123.44455719,-3073481.1644889703,10642.28006821964,21.375382796139974,30.64506424566115,223.29491658544634
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0145_strain-0.015_perturbed.cif,-3076268.219947815,-3065241.64155664,11026.578391174786,22.675260062986954,32.666923321178395,258.7624944907195
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0154_strain+0.010_perturbed.cif,-3124158.74004364,-3115234.1602453087,8924.579798331484,19.899386567744298,29.046551326336026,206.9190603683212
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0154_strain+0.015_perturbed.cif,-3127979.063987732,-3119175.1980734114,8803.865914320573,19.745848617998675,28.70704147801232,210.40300901176153
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0154_strain-0.010_perturbed.cif,-3100821.1612701416,-3091151.789190568,9669.372079573572,21.766354938474667,31.91457251678701,316.9860664114524
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0154_strain-0.015_perturbed.cif,-3092803.2875061035,-3082901.9538682187,9901.333637884818,22.916005305174927,33.49097599042422,337.3712178178648
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0167_strain+0.010_perturbed.cif,-3129619.288444519,-3120695.816743595,8923.471700923983,20.296429173235314,30.885789690713416,208.4760907927844
