filename,dataset,u_E_A,d_latent_A,strain,temp,termination,facet,u_E_B,d_latent_B
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0144.cif,T2,0.016652286350390507,0.7853344198715116,0.0,300,La,111,0.008149904253854914,0.7246524678980941
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T300_0074_strain-3_perturbed.cif,T2,0.004845364743872727,0.34614951395556853,-3.0,300,Li,110,0.0013923984301919402,0.23317980032497995
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0119.cif,T2,0.004360658185972064,0.3918757264081651,0.0,300,La,100,0.0018614290168435796,0.2717739492080289
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0079.cif,T2,0.002992796237832098,0.6030900743721226,0.0,300,Zr,100,0.001321712195582831,0.4807591739605815
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0076_strain+2_perturbed.cif,T2,0.002979205350591114,0.4633544914225848,2.0,300,Li,110,0.001909854228107421,0.3428727330849954
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0087.cif,T2,0.018641579235048816,0.9678161433175082,0.0,300,Li,111,0.008827688996997807,0.8660213167879451
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0124.cif,T2,0.0033008785438934053,0.44357791318161516,0.0,300,La,110,0.0014569115454067048,0.3200922121393627
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0162.cif,T2,0.0025977794245495953,0.623080727715201,0.0,300,Li,100,0.0010013380357182875,0.4950890266286619
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0032.cif,T2,0.0031893899585994055,0.5891398096991464,0.0,450,Zr,100,0.0013665391257439308,0.4675849687257092
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0063.cif,T2,0.021168481006796254,1.2048490089957606,0.0,450,Li,111,0.010110244363181212,1.0534201644666448
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0188.cif,T2,0.011345186167047102,0.37176334466652083,0.0,450,Zr,111,0.00408530989917176,0.4052330946228685
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0030.cif,T2,0.003391136957471141,0.41851575584605666,0.0,450,Li,110,0.001821421838344952,0.30478838890181265
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0074.cif,T2,0.025820585172267218,1.643198270387072,0.0,450,Zr,111,0.012224848806118257,1.409702621027784
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0039.cif,T2,0.0033208427561323144,0.5633225195529225,0.0,300,O,100,0.001399711598205174,0.44463859502704034
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0136.cif,T2,0.002967821526483556,0.6448472703596471,0.0,450,Li,100,0.0012866893456659942,0.5223740239153494
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0189.cif,T2,0.008234851053647204,0.31448789603435573,0.0,450,Li,111,0.0018971550761078915,0.25967285286840536
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0150.cif,T2,0.002785074684116118,0.49137692477515393,0.0,450,O,110,0.0012442795426613775,0.3689647960068029
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0187_strain+2_perturbed.cif,T2,0.002241343705763615,0.6754275399445164,2.0,300,La,100,0.0015612012868351478,0.5440689955959094
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178.cif,T2,0.01387407761097189,0.48592106309077193,0.0,300,Zr,111,0.006171326931947373,0.49530731030463077
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0160.cif,T2,0.0026153075652082,0.6221800778331912,0.0,300,Li,100,0.001008776038873987,0.4943326078902643
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0161.cif,T2,0.008243574031884176,0.23766854135432264,0.0,450,Zr,110,0.0018181730539897484,0.17092335126012267
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0186.cif,T2,0.0024919305730431458,0.6331404378028457,0.0,300,Li,100,0.0010145834247044356,0.5040953498675063
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0087.cif,T2,0.0032207842119468485,0.572022772612951,0.0,300,Li,100,0.001474054793932204,0.4507941512021255
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0062.cif,T2,0.0037038269228961986,0.6055607855504157,0.0,300,Li,100,0.0017383980207099053,0.49226737583671865
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0064_strain+3_perturbed.cif,T2,0.025715880016858022,1.316506599106291,3.0,300,Zr,111,0.013839646487503734,1.1615006542225983
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0000.cif,T2,0.004215515058471831,0.34139693122533926,0.0,300,La,110,0.0022748715137781528,0.23334134347614613
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0074.cif,T2,0.0032676459848879295,0.43445449374425593,0.0,450,O,110,0.0015953781853766421,0.31983427415788324
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0115.cif,T2,0.012295845981736402,0.4622079771804178,0.0,450,Li,111,0.005462168861163128,0.47880382588168885
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0123_strain-2_perturbed.cif,T2,0.004504832237051196,0.5931181710592176,-2.0,300,La,100,0.0010463169405162996,0.47748535808352105
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0136.cif,T2,0.008135365164310716,0.20103719158200403,0.0,300,Zr,110,0.002412604615745492,0.19540041079790568
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0162.cif,T2,0.002755828424400314,0.660053918329756,0.0,300,Li,100,0.0014505442745380598,0.5370373910373227
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0001.cif,T2,0.0045805012932181805,0.33700245653615035,0.0,450,Li,110,0.0022561960860812166,0.2281370799807466
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0104.cif,T2,0.013858506332284293,0.5723098307034128,0.0,300,Li,111,0.006486446267558127,0.5624273187336043
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0182.cif,T2,0.0025105661737424025,0.6312727073797687,0.0,300,Li,100,0.000977508331131286,0.502591164241352
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0002.cif,T2,0.004087319395734571,0.5868337116719676,0.0,300,Li,100,0.0019461018648885007,0.4796846766201885
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0196.cif,T2,0.003471072576078563,0.47494435205883895,0.0,450,La,100,0.0016667326659261519,0.3461960558321217
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0108.cif,T2,0.0030260902949511034,0.598288672564528,0.0,300,O,100,0.0010822263907878662,0.4741405225427279
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0015.cif,T2,0.005855035408929275,0.2372924323576051,0.0,300,La,100,0.0025945462095497323,0.1395765202342744
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0016.cif,T2,0.024331434584749605,1.4083112625336631,0.0,450,Li,111,0.011937178682353547,1.2234591915037063
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0069.cif,T2,0.0031144439267475985,0.5797778155474993,0.0,450,O,100,0.001332862000976166,0.4566153523819151
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0139.cif,T2,0.01763755878902389,0.914157332187611,0.0,450,Zr,111,0.008502248006563495,0.8289445728465461
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0068.cif,T2,0.003793956320830873,0.5999602773070788,0.0,450,Li,100,0.0016576954194938958,0.48499966763767216
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0102.cif,T2,0.003592171662098179,0.43098357460218023,0.0,300,Li,110,0.0015498933763461427,0.30832061008314554
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0090_strain-2_perturbed.cif,T2,0.004158216558958549,0.38679865986314826,-2.0,300,O,110,0.0012711945592140843,0.2708627414731001
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0029.cif,T2,0.0032084583614113917,0.5889240626101893,0.0,450,Zr,100,0.0013889949912306205,0.4673406237816385
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0044.cif,T2,0.023799561728332072,1.3965482910101492,0.0,300,Li,111,0.011191672159953361,1.2061108420752424
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0104.cif,T2,0.022109662482786487,1.3124050854308074,0.0,300,La,111,0.01053073128451455,1.143632932512584
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0140_strain+2_perturbed.cif,T2,0.016938174896263262,0.7220643209289745,2.0,300,Zr,111,0.009171579461234815,0.6783154052620806
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0112_strain+3_perturbed.cif,T2,0.002555389495026399,0.5158234062906591,3.0,300,La,110,0.0018592538509222595,0.393539072429764
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062.cif,T2,0.02131877172823399,1.2142877081557093,0.0,450,Li,111,0.010198258521185834,1.060801895343387
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0031.cif,T2,0.0034522993218463207,0.41329909677571447,0.0,300,O,110,0.001748107707235059,0.3008091901108249
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0092.cif,T2,0.003303739721530145,0.5995384105830128,0.0,450,La,100,0.0013489212743063414,0.47915562479930657
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0103.cif,T2,0.021544036301143727,1.283009467891841,0.0,450,Zr,111,0.010283128630504181,1.1246091961630391
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0059.cif,T2,0.004140332339195815,0.3830171334919606,0.0,300,Li,110,0.001818818985387311,0.26695079192367
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0037.cif,T2,0.005622461747017205,0.2602582952989168,0.0,300,La,100,0.0024794313870357123,0.15836862827643755
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0161.cif,T2,0.015485063930692898,0.680045379222377,0.0,300,Zr,111,0.007599886040497811,0.6435905193160556
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0074_strain+3_perturbed.cif,T2,0.023953312843674787,1.19579470630888,3.0,300,La,111,0.012996515523799634,1.0654844883199364
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0069.cif,T2,0.0033819716243974405,0.5579082351190184,0.0,300,Li,100,0.0015132313681436368,0.43857528632499776
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0072.cif,T2,0.003087258301081758,0.5812355010908548,0.0,450,O,100,0.0013126132582073275,0.45787169987266196
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0190.cif,T2,0.0024838106989324565,0.5188026240174027,0.0,450,Li,110,0.0010891013270053608,0.3926601320340641
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0154.cif,T2,0.01521895937705166,0.6717466227233492,0.0,300,La,111,0.007371359912664317,0.6386225258761661
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0067.cif,T2,0.003327470860973359,0.43172425382666557,0.0,450,O,110,0.0016537213084380513,0.31761121282814986
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0167.cif,T2,0.0026514976537789082,0.6244643407383221,0.0,300,O,100,0.001020494293735692,0.49675542030058284
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0101.cif,T2,0.016307355802344565,0.7961911389912409,0.0,300,Li,111,0.007574489429216361,0.7312303041003243
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0156.cif,T2,0.015980992273960513,0.7466942367316878,0.0,300,Zr,111,0.007831557859275242,0.6930875915502357
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0035.cif,T2,0.0042080083304192875,0.35583654178441193,0.0,300,La,110,0.0020936234683496635,0.24717516247915225
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0034.cif,T2,0.03040246528766132,1.9612269080451687,0.0,450,Zr,111,0.014496204572872162,1.6670652346832084
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0159.cif,T2,0.002725434275523857,0.6211995850175314,0.0,300,O,100,0.0010328076855760232,0.4941088142961643
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0018.cif,T2,0.0034694803012331956,0.4083186755987482,0.0,450,O,110,0.0017485015869809582,0.2980469877753327
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0015.cif,T2,0.004356845504735235,0.3442883477360747,0.0,300,La,110,0.0021685475132100633,0.2387668254934766
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0032.cif,T2,0.0032411967390904724,0.5588251970958001,0.0,450,O,100,0.0013763124987335605,0.43878672793393214
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0105.cif,T2,0.003175547960525687,0.587078150219218,0.0,300,Li,100,0.0013410397646413707,0.4638107788982758
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0194.cif,T2,0.0023600837394298414,0.636482002701762,0.0,450,Li,100,0.0008262376891545189,0.5053415794731956
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0193.cif,T2,0.0027743437607853807,0.5032796965005049,0.0,300,La,110,0.00135108431032939,0.3746706432027725
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0060_strain+2_perturbed.cif,T2,0.002603728947014619,0.4884637653229154,2.0,450,Li,110,0.0018615504434385587,0.37109229571640867
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0153.cif,T2,0.0026487419136475743,0.4961919696571373,0.0,450,Li,110,0.0013385243921135732,0.37266023926980535
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0027.cif,T2,0.02869949150731039,1.798118994797009,0.0,300,Zr,110,0.013771196081767125,1.5401561209555288
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0038.cif,T2,0.0030578147125029822,0.5887272886675368,0.0,450,Zr,100,0.0014113824998185298,0.46726203645755654
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0020_strain-2_perturbed.cif,T2,0.005732929894151874,0.2745676527222203,-2.0,300,La,110,0.001904083931806469,0.17721375132046868
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0044.cif,T2,0.004010126120899464,0.5614793367949572,0.0,450,La,100,0.001584087717080611,0.4471421743751828
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0062.cif,T2,0.002953735083360753,0.5934631851194994,0.0,450,Zr,100,0.0013265282465299121,0.47093381382266875
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0199.cif,T2,0.0024769929598177248,0.6505296895841136,0.0,450,La,100,0.001077847428229159,0.5223479706733694
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0072.cif,T2,0.026172410677114517,1.6754863000042053,0.0,450,La,111,0.012413808100873051,1.4394735845390372
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T300_0185.cif,T2,0.002618819051560911,0.5126961741769026,0.0,300,Li,110,0.001296683486951169,0.3857396737989127
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0166.cif,T2,0.0027105621410947814,0.6470535657926019,0.0,300,La,100,0.0011811471359050787,0.5211304697381581
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0100.cif,T2,0.016502676240433896,0.805985201429366,0.0,300,Li,111,0.007733849481567385,0.7389925282165013
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0070.cif,T2,0.020174840188786562,1.0888570389370784,0.0,300,Zr,110,0.009429269933583562,0.9682591099557732
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0085.cif,T2,0.003185944864732511,0.44684214901444486,0.0,450,Li,110,0.0015332712483072013,0.328511344330091
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0159.cif,T2,0.002749919947429946,0.6399188637022724,0.0,450,La,100,0.0010380031670830891,0.5132465698687861
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0174.cif,T2,0.0025200329139551127,0.6259156276344477,0.0,450,O,100,0.000814240629322525,0.49606411010063695
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0185.cif,T2,0.002754498187976056,0.6204623559661743,0.0,300,Zr,100,0.0012285311377003654,0.49508247195807215
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0024.cif,T2,0.02609473149886815,1.5714958885001908,0.0,300,Li,111,0.01244164173412293,1.3474050972045633
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0100.cif,T2,0.0034987818114408263,0.6345501509592455,0.0,300,Li,100,0.0014655144050190125,0.5168712908643527
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0157.cif,T2,0.0026770395503288146,0.6216950399038534,0.0,300,Li,100,0.0010448559384970612,0.4941264201722598
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0102.cif,T2,0.015355238167252578,0.6958729786451043,0.0,450,Li,111,0.007181458923888638,0.6586455203092502
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0074.cif,T2,0.019477936575732005,1.0466303974685276,0.0,450,Li,111,0.009324454116307583,0.9297883426595883
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0042.cif,T2,0.029714804912619457,1.9001460643877957,0.0,450,Zr,111,0.014276272378205864,1.6229325700519
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0131.cif,T2,0.008156683577237502,0.2064555853124524,0.0,450,Zr,110,0.00243350193317045,0.21520181694531088
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0098.cif,T2,0.014942218851025335,0.6378422744377485,0.0,300,Li,111,0.007223400661825358,0.6150528538227551
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0122.cif,T2,0.01912133098233942,1.0518263136119157,0.0,450,La,111,0.009335997812302035,0.9381420081937683
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0078_strain-3_perturbed.cif,T2,0.00582931842601859,0.3029287786789005,-3.0,300,Li,110,0.0013117357239153609,0.19044298009957797
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0101.cif,T2,0.014862142489026913,0.5804601486486065,0.0,300,Zr,110,0.006785480055816193,0.5642480966069655
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0039.cif,T2,0.026469687721648545,1.5785820089925122,0.0,450,Zr,110,0.012521185783137169,1.3699762062505472
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0130.cif,T2,0.008259739000199506,0.20690474923584096,0.0,450,Zr,110,0.002507047947408857,0.21965771177013751
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0146.cif,T2,0.002740622471585494,0.4888390099462261,0.0,450,O,110,0.001230729284611821,0.3669162265276636
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0000.cif,T2,0.003280423397395379,0.5695716220688588,0.0,450,O,100,0.0015625298840323972,0.45395566554096245
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0182.cif,T2,0.002706650382047977,0.4998607039171809,0.0,450,Li,110,0.0011554421808212913,0.3724603736558877
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0100.cif,T2,0.003233231685073547,0.6064033063182716,0.0,450,La,100,0.0013142729400822174,0.484894502394831
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0103.cif,T2,0.0029959943690248785,0.4582350607094978,0.0,300,O,110,0.0013623746940374928,0.337780005323981
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0005.cif,T2,0.004309262130714419,0.5660645141000831,0.0,450,Li,100,0.0017174564039179761,0.4567270296709476
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0161_strain-2_perturbed.cif,T2,0.003860631982213856,0.42311549082186417,-2.0,300,La,110,0.0011441920701546749,0.29708772569906533
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0041.cif,T2,0.004182513645283695,0.35992399904211775,0.0,300,La,110,0.002063933460528638,0.2505714818269458
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0094.cif,T2,0.01637671247201944,0.7079104009940753,0.0,300,Zr,110,0.0076136370622102816,0.6660702719148954
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0092.cif,T2,0.0031574848556417795,0.4526469268762916,0.0,450,Li,110,0.0015700467631233714,0.33362114069749266
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0110.cif,T2,0.013982253274708333,0.6030005578718889,0.0,450,Li,111,0.006453833703876596,0.5874722030930191
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0071.cif,T2,0.005462514166933346,0.30296077929968607,0.0,450,La,100,0.002125634575520417,0.19302596345979695
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0070.cif,T2,0.026540156748815234,1.6413950604311618,0.0,300,La,111,0.01266576840827628,1.4093085020692186
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0180.cif,T2,0.002795369612072345,0.6213486075055055,0.0,450,Zr,100,0.001115369543696756,0.49384675428146285
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0004.cif,T2,0.0040436375820812765,0.5508681837762338,0.0,300,La,100,0.001704785918103933,0.4409291219437915
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0021.cif,T2,0.005655486853989639,0.2399120683861252,0.0,450,La,100,0.00244838156691746,0.14157132285781168
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0196.cif,T2,0.010381777625040752,0.32676518525011733,0.0,450,La,111,0.003457362464525641,0.35453985062225746
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0066.cif,T2,0.00525504008829824,0.3052644780470772,0.0,300,La,100,0.0022148563628371213,0.19591753068019988
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0080.cif,T2,0.01798302354702926,0.869728649387768,0.0,450,Zr,110,0.008131227151010896,0.8013395116770297
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0054.cif,T2,0.0054495207022690305,0.2864680800944052,0.0,300,La,100,0.00228466374374599,0.17992272831830228
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0067_strain+2_perturbed.cif,T2,0.019342085896783715,0.9044672258583643,2.0,300,Zr,110,0.009947387651717068,0.8250819320902434
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0101.cif,T2,0.015465622964658409,0.7078728075823381,0.0,450,Li,111,0.007216634772249307,0.667150230334709
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0184.cif,T2,0.002531058890968337,0.6651650648590276,0.0,300,Li,100,0.0012445447238307954,0.5417913167172319
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0137.cif,T2,0.017199229780210493,0.8849365133881677,0.0,450,La,111,0.008310751828773243,0.8056027892359018
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0169.cif,T2,0.0027155655556810694,0.617421944667157,0.0,300,Zr,100,0.0012644006471445827,0.492500003470798
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0029.cif,T2,0.031513895577965405,2.015797538168198,0.0,300,Zr,111,0.015233113989597464,1.7084608399405166
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0076.cif,T2,0.0031569423939767226,0.43825929821623066,0.0,300,O,110,0.0015743208895872647,0.32115488034681744
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0135.cif,T2,0.0033177124105006855,0.45810593874340994,0.0,450,Li,110,0.0013411248199893069,0.33399752337300004
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0191.cif,T2,0.002481013958817608,0.6355919740541323,0.0,300,Li,100,0.0009953722979582126,0.5062997200742737
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0147_strain-3_perturbed.cif,T2,0.004602620723009,0.5596715671600586,-3.0,300,Zr,100,0.0010808701525364891,0.44527511853627805
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0176_strain-3_perturbed.cif,T2,0.009917624748907483,0.2643683818332699,-3.0,300,Li,111,0.001304385619958962,0.258933390786107
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0042.cif,T2,0.004239416615659251,0.5836361126539754,0.0,450,Li,100,0.001764671658824179,0.47162278964139587
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0191.cif,T2,0.0026125780372744825,0.6547022731575122,0.0,300,La,100,0.0011621743093145557,0.5276418139537995
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0122.cif,T2,0.0029786306635559362,0.470956418449492,0.0,450,O,110,0.0013246428070236088,0.3506165435658409
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0200.cif,T2,0.008416476734368867,0.3011615783625485,0.0,300,Li,111,0.00177615331371306,0.2387672242437625
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0040.cif,T2,0.0038619325782262588,0.5877605654747382,0.0,300,Li,100,0.0018718741348241975,0.47719622387310523
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0005.cif,T2,0.0039325542235070805,0.5154688595218507,0.0,450,Li,100,0.0017036790738952264,0.40016676809682655
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0073.cif,T2,0.026024016860436556,1.6679419547224807,0.0,450,La,111,0.01232165328703378,1.431681046870093
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0012.cif,T2,0.004378313122329359,0.34370731655003744,0.0,300,La,110,0.0021759574168919494,0.23841071913343725
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0070.cif,T2,0.019529196018922095,1.0094946556701425,0.0,450,Li,111,0.009786339258384683,0.9018611157658525
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0179.cif,T2,0.002805854120283006,0.6192519267474179,0.0,300,Zr,100,0.0012971754166393632,0.4940097277654488
